title,authors,journal,year,keywords,abstract,url,pmcid
In situ Linkage of Fungal and Bacterial Proliferation to Microbiologically Influenced Corrosion in B20 Biodiesel Storage Tanks,Blake W Stamps; Caitlin L Bojanowski; Carrie A Drake; Heather S Nunn; Pamela F Lloyd; James G Floyd; Katelyn A Emmerich; Abby R Neal; Wendy J Crookes-Goodson; Bradley S Stevenson,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/,PMC7055474
The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles,Avijit Pramanik; Ye Gao; Shamily Patibandla; Dipanwita Mitra; Martin G McCandless; Lauren A Fassero; Kalein Gates; Ritesh Tandon; Paresh Chandra Ray,Nanoscale Advances,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/,PMC8323809
"Identification of Metagenome-Assembled Genomes Containing Antimicrobial Resistance Genes, Isolated from an Advanced Water Treatment Facility",Blake W Stamps; John R Spear,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/,PMC7118179
Nature of Pre-Earthquake Phenomena and their Effects on Living Organisms,Friedemann Freund; Viktor Stolc,Animals : an Open Access Journal from MDPI,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494396/,PMC4494396
Safety and Pharmacokinetics of Intranasally Administered Heparin,"Hannah M Harris; Katherine L Boyet; Hao Liu; Rohini Dwivedi; Nicole M Ashpole; Ritesh Tandon; Gene L Bidwell, III; Zhi Cheng; Lauren A Fassero; Christian S Yu; Vitor H Pomin; Dipanwita Mitra; Kerri A Harrison; Eric Dahl; Bill J Gurley; Arun Kumar Kotha; Mahavir Bhupal Chougule; Joshua S Sharp",Pharmaceutical Research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8890767/,PMC8890767
Inhibition of SARS-CoV-2 wild-type (Wuhan-Hu-1) and Delta (B.1.617.2) strains by marine sulfated glycans,Rohini Dwivedi; Poonam Sharma; Marwa Farrag; Seon Beom Kim; Lauren A Fassero; Ritesh Tandon; Vitor H Pomin,Glycobiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9487896/,PMC9487896
Blocking SARS-CoV-2 Delta Variant (B.1.617.2) Spike Protein Receptor-Binding Domain Binding with the ACE2 Receptor of the Host Cell and Inhibiting Virus Infections Using Human Host Defense Peptide-Conjugated Graphene Quantum Dots,Avijit Pramanik; Poonam C Sharma; Shamily Patibandla; Ye Gao; Vinod Ruppa-Kasani; Jagruti Goli; Animesh Kumar; Abhirup Chatterjee; Sudarson Sekhar Sinha; John T Bates; Michael A Bierdeman; Ritesh Tandon; Paresh Chandra Ray,ACS Omega,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/,PMC8886715
Inhibition of Cytomegalovirus by Pentacta pygmaea Fucosylated Chondroitin Sulfate Depends on Its Molecular Weight,Poonam Sharma; Rohini Dwivedi; Priya Ray; Jayanti Shukla; Vitor H Pomin; Ritesh Tandon,Viruses,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10142442/,PMC10142442
The multiscale structural and mechanical effects of mouse supraspinatus muscle unloading on the mature enthesis,Alix C Deymier; Andrea G Schwartz; Zhounghou Cai; Tyrone L Daulton; Jill D Pasteris; Guy M Genin; Stavros Thomopoulos,Acta biomaterialia,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6343501/,PMC6343501
A Tissue Retrieval and Postharvest Processing Regimen for Rodent Reproductive Tissues Compatible with Long-Term Storage on the International Space Station and Postflight Biospecimen Sharing Program,Vijayalaxmi Gupta; Lesya Holets-Bondar; Katherine F Roby; George Enders; Joseph S Tash,BioMed Research International,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4309301/,PMC4309301
Effect of Simulated Cosmic Radiation on Cytomegalovirus Reactivation and Lytic Replication,Satish K Mehta; Douglass M Diak; Sara Bustos-Lopez; Mayra Nelman-Gonzalez; Xi Chen; Ianik Plante; Stephen J Stray; Ritesh Tandon; Brian E Crucian,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/,PMC11477029
Reproducible changes in the gut microbiome suggest a shift in microbial and host metabolism during spaceflight,Peng Jiang; Stefan J Green; George E Chlipala; Fred W Turek; Martha Hotz Vitaterna,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6689164/,PMC6689164
Failure to Generate Bone Marrow Adipocytes Does Not Protect Mice from Ovariectomy-Induced Osteopenia,Urszula T Iwaniec; Russell T Turner,Bone,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3564669/,PMC3564669
Multiscale effects of spaceflight on murine tendon and bone,Alix C Deymier; Andrea G Schwartz; Chanteak Lim; Brian Wingender; Akhilesh Kotiya; Hua Shen; Matthew J Silva; Stavros Thomopoulos,Bone,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138367/,PMC7138367
Acute Exposure to High Dose γ-Radiation Results in Transient Activation of Bone Lining Cells,Russell T Turner; Urszula T Iwaniec; Carmen P Wong; Laurence B Lindenmaier; Lindsay A Wagner; Adam J Branscum; Scott A Menn; James Taylor; Ye Zhang; Honglu Wu; Jean D Sibonga,Bone,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4042434/,PMC4042434
Morbid Obesity Attenuates the Skeletal Abnormalities Associated with Leptin Deficiency in Mice,Russell T Turner; Kenneth A Philbrick; Carmen P Wong; Dawn A Olson; Adam J Branscum; Urszula T Iwaniec,The Journal of endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4161659/,PMC4161659
Hypothalamic Leptin Gene Therapy Reduces Bone Marrow Adiposity in ob/ob Mice Fed Regular and High-Fat Diets,Laurence B Lindenmaier; Kenneth A Philbrick; Adam J Branscum; Satya P Kalra; Russell T Turner; Urszula T Iwaniec,Frontiers in Endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4985531/,PMC4985531
Room Temperature Housing Results in Premature Cancellous Bone Loss in Growing Female Mice: Implications for the Mouse as a Preclinical Model for Age-Related Bone Loss,Urszula T Iwaniec; Kenneth A Philbrick; Carmen P Wong; Jody L Gordon; Arianna M Kahler-Quesada; Dawn A Olson; Adam J Branscum; Jennifer L Sargent; Victoria E DeMambro; Clifford J Rosen; Russell T Turner,Osteoporosis international : a journal established as result of cooperation between the European Foundation for Osteoporosis and the National Osteoporosis Foundation of the USA,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5421618/,PMC5421618
Hypothalamic Leptin Gene Therapy Reduces Body Weight without Accelerating Age-Related Bone Loss,Russell T Turner; Michael Dube; Adam J Branscum; Carmen P Wong; Dawn A Olson; Xiaoying Zhong; Mercedes F Kweh; Iske V Larkin; Thomas J Wronski; Clifford J Rosen; Satya P Kalra; Urszula T Iwaniec,The Journal of endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4917201/,PMC4917201
Spaceflight-induced vertebral bone loss in ovariectomized rats is associated with increased bone marrow adiposity and no change in bone formation,Jessica A Keune; Kenneth A Philbrick; Adam J Branscum; Urszula T Iwaniec; Russell T Turner,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515514/,PMC5515514
The Role of Estrogen Receptor α in Response to Longitudinal Bone Growth in ob/ob Mice,Lin-Yu Jin; Chen Guo; Shuai Xu; Hai-Ying Liu; Xin-Feng Li,Frontiers in Endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8671758/,PMC8671758
Effects of hypothalamic leptin gene therapy on osteopetrosis in leptin-deficient mice,Kenneth A Philbrick; Stephen A Martin; Amy R Colagiovanni; Adam J Branscum; Russell T Turner; Urszula T Iwaniec,The Journal of endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5771473/,PMC5771473
Leptin Stimulates Bone Formation in ob/ob Mice at Doses Having Minimal Impact on Energy Metabolism,Kenneth A Philbrick; Carmen P Wong; Adam J Branscum; Russell T Turner; Urszula T Iwaniec,The Journal of endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5288125/,PMC5288125
Mannose Receptor Deficiency Impacts Bone Marrow and Circulating Immune Cells during High Fat Diet Induced Obesity,Jasmine Nour; Annalisa Moregola; Monika Svecla; Lorenzo Da Dalt; Rossella Bellini; Olivier Neyrolles; Gian Paolo Fadini; Yoann Rombouts; Mattia Albiero; Fabrizia Bonacina; Giuseppe Danilo Norata,Metabolites,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9784906/,PMC9784906
Effect of Leptin Deficiency on the Skeletal Response to Hindlimb Unloading in Adult Male Mice,Jessica A Keune; Adam J Branscum; Carmen P Wong; Urszula T Iwaniec; Russell T Turner,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6597714/,PMC6597714
Bone Marrow Adipose Tissue Deficiency Increases Disuse-Induced Bone Loss in Male Mice,Jessica A Keune; Carmen P Wong; Adam J Branscum; Urszula T Iwaniec; Russell T Turner,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5389344/,PMC5389344
Maintenance of Near Normal Bone Mass and Architecture in Lethally Irradiated Female Mice following Adoptive Transfer with as few as 750 Purified Hematopoietic Stem Cells,"Richard T Deyhle, Jr; Carmen P Wong; Stephen A Martin; Melissa Q McDougall; Dawn A Olson; Adam J Branscum; Scott A Menn; Urszula T Iwaniec; David M Hamby; Russell T Turner",Radiation research,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6548323/,PMC6548323
Thermoneutral housing attenuates premature cancellous bone loss in male C57BL/6J mice,Stephen A Martin; Kenneth A Philbrick; Carmen P Wong; Dawn A Olson; Adam J Branscum; Donald B Jump; Charles K Marik; Jonathan M DenHerder; Jennifer L Sargent; Russell T Turner; Urszula T Iwaniec,Endocrine Connections,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6865368/,PMC6865368
Effects of spaceflight on cancellous and cortical bone in proximal femur in growing rats,Amanda Gamboa; Adam J Branscum; Dawn A Olson; Lara H Sattgast; Urszula T Iwaniec; Russell T Turner,Bone Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7907224/,PMC7907224
Evidence for increased thermogenesis in female C57BL/6J mice housed aboard the international space station,Carmen P Wong; Urszula T Iwaniec; Russell T Turner,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8213760/,PMC8213760
Small changes in thermoregulation influence cancellous bone turnover balance in distal femur metaphysis in growing female mice,Lara H Sattgast; Carmen P Wong; Adam J Branscum; Dawn A Olson; Allan M Aguirre-Burk; Urszula T Iwaniec; Russell T Turner,Bone Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10063413/,PMC10063413
Leptin and environmental temperature as determinants of bone marrow adiposity in female mice,Russell T Turner; Kira L Nesser; Kenneth A Philbrick; Carmen P Wong; Dawn A Olson; Adam J Branscum; Urszula T Iwaniec,Frontiers in Endocrinology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9582271/,PMC9582271
Bone Marrow Adipose Tissue Is Not Required for Reconstitution of the Immune System following Irradiation in Male Mice,Jessica A Keune; Carmen P Wong; Adam J Branscum; Scott A Menn; Urszula T Iwaniec; Russell T Turner,International Journal of Molecular Sciences,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10889206/,PMC10889206
Toward sustainable space exploration: a roadmap for harnessing the power of microorganisms,Rosa Santomartino; Nils J H Averesch; Marufa Bhuiyan; Charles S Cockell; Jesse Colangelo; Yosephine Gumulya; Benjamin Lehner; Ivanna Lopez-Ayala; Sean McMahon; Anurup Mohanty; Sergio R Santa Maria; Camilla Urbaniak; Rik Volger; Jiseon Yang; Luis Zea,Nature Communications,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,PMC10030976
Understanding the Complexities and Changes of the Astronaut Microbiome for Successful Long-Duration Space Missions,Donatella Tesei; Anna Jewczynko; Anne M Lynch; Camilla Urbaniak,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9031868/,PMC9031868
Simulated Microgravity Promotes Horizontal Gene Transfer of Antimicrobial Resistance Genes between Bacterial Genera in the Absence of Antibiotic Selective Pressure,Camilla Urbaniak; Tristan Grams; Christopher E Mason; Kasthuri Venkateswaran,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468678/,PMC8468678
Development of a size-separation technique to isolate Caenorhabditis elegans embryos using mesh filters,Nikita S Jhaveri; Maya K Mastronardo; JB Collins; Erik C Andersen,PLOS One,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021249/,PMC12021249
Roll maneuvers are essential for active reorientation of Caenorhabditis elegans in 3D media,Alejandro Bilbao; Amar K Patel; Mizanur Rahman; Siva A Vanapalli; Jerzy Blawzdziewicz,Proceedings of the National Academy of Sciences of the United States of America,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5910807/,PMC5910807
NemaFlex: A microfluidics-based technology for standardized measurement of muscular strength of C. elegans,Mizanur Rahman; Jennifer E Hewitt; Frank Van-Bussel; Hunter Edwards; Jerzy Blawzdziewicz; Nathaniel J Szewczyk; Monica Driscoll; Siva A Vanapalli,Lab on a chip,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6057834/,PMC6057834
"Swim exercise in Caenorhabditis elegans extends neuromuscular and gut healthspan, enhances learning ability, and protects against neurodegeneration",Ricardo Laranjeiro; Girish Harinath; Jennifer E Hewitt; Jessica H Hartman; Mary Anne Royal; Joel N Meyer; Siva A Vanapalli; Monica Driscoll,Proceedings of the National Academy of Sciences of the United States of America,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6876156/,PMC6876156
Tart Cherry Increases Lifespan in Caenorhabditis elegans by Altering Metabolic Signaling Pathways,Shasika Jayarathne; Latha Ramalingam; Hunter Edwards; Siva A Vanapalli; Naima Moustaid-Moussa,Nutrients,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7285199/,PMC7285199
Molecular Muscle Experiment: Hardware and Operational Lessons for Future Astrobiology Space Experiments,Amelia K Pollard; Christopher J Gaffney; Colleen S Deane; Michele Balsamo; Michael Cooke; Rebecca A Ellwood; Jennifer E Hewitt; Beata E Mierzwa; Alessandro Mariani; Siva A Vanapalli; Timothy Etheridge; Nathaniel J Szewczyk,Astrobiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7415877/,PMC7415877
Spaceflight affects neuronal morphology and alters transcellular degradation of neuronal debris in adult Caenorhabditis elegans,Ricardo Laranjeiro; Girish Harinath; Amelia K Pollard; Christopher J Gaffney; Colleen S Deane; Siva A Vanapalli; Timothy Etheridge; Nathaniel J Szewczyk; Monica Driscoll,iScience,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7890410/,PMC7890410
NemaLife chip: a micropillar-based microfluidic culture device optimized for aging studies in crawling C. elegans,Mizanur Rahman; Hunter Edwards; Nikolajs Birze; Rebecca Gabrilska; Kendra P Rumbaugh; Jerzy Blawzdziewicz; Nathaniel J Szewczyk; Monica Driscoll; Siva A Vanapalli,Scientific Reports,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7530743/,PMC7530743
Microfluidics-integrated spaceflight hardware for measuring muscle strength of Caenorhabditis elegans on the International Space Station,Purushottam Soni; Taslim Anupom; Leila Lesanpezeshki; Mizanur Rahman; Jennifer E Hewitt; Matthew Vellone; Louis Stodieck; Jerzy Blawzdziewicz; Nathaniel J Szewczyk; Siva A Vanapalli,NPJ Microgravity,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9640571/,PMC9640571
A Region of UNC-89 (obscurin) Lying Between Two Protein Kinase Domains is a Highly Elastic Spring Required for Proper Sarcomere Organization,Hiroshi Qadota; Jasmine C Moody; Leila Lesanpezeshki; Taylor Moncrief; Deborah Kitzler; Purnima Devaki Bhat; Siva A Vanapalli; Andres F Oberhauser; Guy M Benian,Journal of molecular biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9549344/,PMC9549344
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight,Taslim Anupom; Siva A Vanapalli,Life,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,PMC9862956
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans,Adriana Raluca Vintila; Luke Slade; Michael Cooke; Craig R G Willis; Roberta Torregrossa; Mizanur Rahman; Taslim Anupom; Siva A Vanapalli; Christopher J Gaffney; Nima Gharahdaghi; Csaba Szabo; Nathaniel J Szewczyk; Matthew Whiteman; Timothy Etheridge,Proceedings of the National Academy of Sciences of the United States of America,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,PMC10410709
Bisphosphonates attenuate age‐related muscle decline in Caenorhabditis elegans,Luke Slade; Shelby E Bollen; Joseph J Bass; Bethan E Phillips; Kenneth Smith; Daniel J Wilkinson; Nathaniel J Szewczyk; Philip J Atherton; Timothy Etheridge,"Journal of Cachexia, Sarcopenia and Muscle",,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,PMC10751425
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics,Georgios Marinos; Inga K Hamerich; Reena Debray; Nancy Obeng; Carola Petersen; Jan Taubenheim; Johannes Zimmermann; Dana Blackburn; Buck S Samuel; Katja Dierking; Andre Franke; Matthias Laudes; Silvio Waschina; Hinrich Schulenburg; Christoph Kaleta,Microbiology Spectrum,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,PMC10846184
Spaceflight Induces Strength Decline in Caenorhabditis elegans,Purushottam Soni; Hunter Edwards; Taslim Anupom; Mizanur Rahman; Leila Lesanpezeshki; Jerzy Blawzdziewicz; Henry Cope; Nima Gharahdaghi; Daniel Scott; Li Shean Toh; Philip M Williams; Timothy Etheridge; Nathaniel Szewczyk; Craig R G Willis; Siva A Vanapalli,Cells,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,PMC10605753
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,Nadia B Haghani; Robert H Lampe; Buck S Samuel; Sreekanth H Chalasani; Molly A Matty,Microbiology Spectrum,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,PMC11302229
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,Yohei Matsunaga; Hiroshi Qadota; Nasab Ghazal; Leila Lesanpezeshki; Till Dorendorf; Jasmine C Moody; Arnaud Ahier; Courtney J Matheny; Siva A Vanapalli; Steven Zuryn; Olga Mayans; Jennifer Q Kwong; Guy M Benian,Communications Biology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,PMC11487192
New perspectives on viable microbial communities in low-biomass cleanroom environments,Parag Vaishampayan; Alexander J Probst; Myron T La Duc; Emilee Bargoma; James N Benardini; Gary L Andersen; Kasthuri Venkateswaran,The ISME Journal,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,PMC3554398
Wild mouse gut microbiota limits initial tuberculosis infection in BALB/c mice,Min Xie; Chen-Yu Tsai; Zachary L McAdams; Myo Oo; Mark Hansen; Maureen Dougher; Alexander Sansano; Anderson Watson; Katherine LoMauro; Rosleine Antilus-Sainte; Aaron Ericsson; Véronique Dartois; Martin Gengenbacher,PLOS ONE,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,PMC10370681
Microbiomes of the dust particles collected from the International Space Station and Spacecraft Assembly Facilities,Aleksandra Checinska; Alexander J Probst; Parag Vaishampayan; James R White; Deepika Kumar; Victor G Stepanov; George E Fox; Henrik R Nilsson; Duane L Pierson; Jay Perry; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,PMC4624184
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station,Adriana Blachowicz; Abby J Chiang; Jillian Romsdahl; Markus Kalkum; Clay C C Wang; Kasthuri Venkateswaran,Fungal genetics and biology : FG & B,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,PMC9116463
"Draft Genome Sequences of Two Aspergillus fumigatus Strains, Isolated from the International Space Station",Nitin Kumar Singh; Adriana Blachowicz; Aleksandra Checinska; Clay Wang; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,PMC4945788
Draft Genome Sequences of Biosafety Level 2 Opportunistic Pathogens Isolated from the Environmental Surfaces of the International Space Station,Aleksandra Checinska Sielaff; Nitin K Singh; Jonathan E Allen; James Thissen; Crystal Jaing; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,PMC5201052
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station,Nitin K Singh; Adriana Blachowicz; Jillian Romsdahl; Clay Wang; Tamas Torok; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,PMC5391430
Erratum to: Whole metagenome profiles of particulates collected from the International Space Station,Nicholas A Be; Aram Avila-Herrera; Jonathan E Allen; Nitin Singh; Aleksandra Checinska Sielaff; Crystal Jaing; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/,PMC5580210
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,Jiseon Yang; Jennifer Barrila; C Mark Ott; Olivia King; Rebekah Bruce; Robert J C McLean; Cheryl A Nickerson,NPJ Biofilms and Microbiomes,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,PMC8421509
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station",Kasthuri Venkateswaran; Aleksandra Checinska Sielaff; Shashikala Ratnayake; Robert K Pope; Thomas E Blank; Victor G Stepanov; George E Fox; Sandra P van Tongeren; Clinton Torres; Jonathan Allen; Crystal Jaing; Duane Pierson; Jay Perry; Sergey Koren; Adam Phillippy; Joy Klubnik; Todd J Treangen; M J Rosovitz; Nicholas H Bergman,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,PMC5552977
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat,A Blachowicz; T Mayer; M Bashir; T R Pieber; P De León; K Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,PMC5504618
KatharoSeq Enables High-Throughput Microbiome Analysis from Low-Biomass Samples,Jeremiah J Minich; Qiyun Zhu; Stefan Janssen; Ryan Hendrickson; Amnon Amir; Russ Vetter; John Hyde; Megan M Doty; Kristina Stillwell; James Benardini; Jae H Kim; Eric E Allen; Kasthuri Venkateswaran; Rob Knight,mSystems,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,PMC5864415
Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,Arman Seuylemezian; Parag Vaishampayan; Kerry Cooper; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,PMC5805884
Draft Genome Sequence of a Clinical Isolate of Fusarium fujikuroi Isolated from a Male Patient with Acute Myeloid Leukemia,Camilla Urbaniak; Sanjeet Dadwal; Karine Bagramyan; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/,PMC6013642
"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station",Arman Seuylemezian; Nitin K Singh; Parag Vaishampayan; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/,PMC5578834
Draft Genome Sequences of Two Fusarium oxysporum Isolates Cultured from Infected Zinnia hybrida Plants Grown on the International Space Station,Camilla Urbaniak; Gioia Massa; Mary Hummerick; Christina Khodadad; Andrew Schuerger; Kasthuri Venkateswaran,Genome Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/,PMC5958250
Metabolomic Analysis of Aspergillus niger Isolated From the International Space Station Reveals Enhanced Production Levels of the Antioxidant Pyranonigrin A,Jillian Romsdahl; Adriana Blachowicz; Yi-Ming Chiang; Kasthuri Venkateswaran; Clay C C Wang,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/,PMC7326050
Correction to: Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,Nitin Kumar Singh; Jason M Wood; Fathi Karouia; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/,PMC6280456
Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,Nitin K Singh; Daniela Bezdan; Aleksandra Checinska Sielaff; Kevin Wheeler; Christopher E Mason; Kasthuri Venkateswaran,BMC Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/,PMC6251167
"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans",Jillian Romsdahl; Adriana Blachowicz; Abby J Chiang; Yi-Ming Chiang; Sawyer Masonjones; Junko Yaegashi; Stefanie Countryman; Fathi Karouia; Markus Kalkum; Jason E Stajich; Kasthuri Venkateswaran; Clay CC Wang,Applied microbiology and biotechnology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/,PMC9098231
Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,Camilla Urbaniak; Peter van Dam; Alexander Zaborin; Olga Zaborina; Jack A Gilbert; Tamas Torok; Clay C C Wang; Kasthuri Venkateswaran,mSystems,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/,PMC6426649
Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces,Aleksandra Checinska Sielaff; Camilla Urbaniak; Ganesh Babu Malli Mohan; Victor G Stepanov; Quyen Tran; Jason M Wood; Jeremiah Minich; Daniel McDonald; Teresa Mayer; Rob Knight; Fathi Karouia; George E Fox; Kasthuri Venkateswaran,Microbiome,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/,PMC6452512
Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions,Adriana Blachowicz; Abby J Chiang; Andreas Elsaesser; Markus Kalkum; Pascale Ehrenfreund; Jason E Stajich; Tamas Torok; Clay C C Wang; Kasthuri Venkateswaran,Frontiers in Microbiology,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/,PMC6529585
Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station,Swati Bijlani; Nitin K Singh; Christopher E Mason; Clay C C Wang; Kasthuri Venkateswaran,Microbiology Resource Announcements,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/,PMC7317102
